Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url,Original_Language_num,Genre_num
9/6/1948 0:00,The Red Shoes,classic drama vicky page aspiring ballerina torn dedication dance desire love imperious instructor boris lermontov urges forget ballet vicky begins fall charming young composer julian craster eventually vicky great emotional stress choose pursue romance decision carries serious consequences ,15.42,440,8.1,en,Drama Romance,https://image.tmdb.org/t/p/original/5NuMQd17KZx0lCxedJoIuFnt7li.jpg,8,0.197753833
11/24/1948 0:00,Bicycle Thieves,working livelihood threatened steals bicycle ,14.787,1785,8.3,it,Drama,https://image.tmdb.org/t/p/original/ihLPR2hiHljvvdTzHk6NeNTVMXf.jpg,20,0.09193507
8/31/1949 0:00,The Third Man,postwar vienna austria holly martins writer pulp westerns arrives penniless guest childhood chum harry lime learn died martins develops conspiracy theory learning third time harry death running interference british officer major calloway falling head heels harry grief stricken lover anna ,18.725,1339,8,en,Thriller Mystery,https://image.tmdb.org/t/p/original/rO2Fq0AZZx9obs52KJdx4mRE8p5.jpg,8,0.129097763
9/13/1949 0:00,Late Spring,noriko perfectly happy widowed father shukichi plans marry aunt masa convinces shukichi marries year daughter likely remain rest life noriko resists masa matchmaking shukichi forced deceive daughter sacrifice happiness believes ,14.237,267,8.1,ja,Drama,https://image.tmdb.org/t/p/original/iNtRSY2AGjW1VDXDR79bKsNUdus.jpg,21,0.09193507
10/5/1949 0:00,The Adventures of Ichabod and Mr. Toad,wind willows concise version kenneth grahame story name thaddeus toad owner toad hall prone fads newfangled motor desire latest lands trouble wrong crowd friends mole badger legend sleepy hollow retelling washington irving story tiny england town ichabod crane schoolmaster falls town beauty katrina tassel town bully brom bones decides successful convincing katrina ,28.984,407,6.5,en,Horror Fantasy Animation Family,https://image.tmdb.org/t/p/original/o6GfVkgPaaHJnXNywDLpHJII2tW.jpg,8,0.305850631
10/6/1949 0:00,The Heiress,dull plain catherine lives emotionally distant father sloper york days empty filled needlepoint enter handsome morris townsend dashing social climber spinster heart substantial inheritance ,13.598,170,7.7,en,Drama History Romance,https://image.tmdb.org/t/p/original/zcut0Y6PfcjBJKIyOpc0QDFS9jK.jpg,8,0.279163543
10/22/1949 0:00,She Wore a Yellow Ribbon,custer cavalry wiped indians expects worst capt nathan brittles ordered patrol required take abby allshard wife fort commanding officer niece pretty olivia dandridge evacuated safety brittles days retirement olivia caught young officers company flint cohill ross pennell taken wearing yellow ribbon hair sign beau cavalry refuses wearing ,14.288,243,7,en,Western,https://image.tmdb.org/t/p/original/u6vBfRXAUfoNfQ7RT2vDBP71XUe.jpg,8,0.094645838
12/21/1949 0:00,Samson and Delilah,strongman samson rejects love beautiful philistine woman delilah seeks vengeance brings horrible consequences regret classic story samson delilah told cecil demille ,32.326,133,6.5,en,Drama Romance Adventure,https://image.tmdb.org/t/p/original/iNb2KMv056vpCJycqFp5Xbpw61Z.jpg,8,0.292368049
2/22/1950 0:00,Cinderella,cinderella faith dreams life come help loyal mice friends wave fairy godmother wand cinderella rags magically turned glorious gown goes royal ball clock strikes midnight spell broken leaving single glass slipper ultimate fairy tale ending ,126.858,5560,7,en,Family Fantasy Animation Romance,https://image.tmdb.org/t/p/original/4nssBcQUBadCTBjrAkX46mVEKts.jpg,8,0.364050346
6/15/1950 0:00,Night and the City,londoner harry fabian rate looking angle years putting harry schemes girlfriend mary becomes taps loan latest ploy promoting aging greek wrestler goes awry wrestler dies points finger harry ,13.507,172,7.6,en,Drama Thriller Crime Mystery,https://image.tmdb.org/t/p/original/2NBmzm8z5fd283eWeECkPrkwta8.jpg,8,0.302143532
8/10/1950 0:00,Sunset Boulevard,hack screenwriter writes screenplay former silent film star faded hollywood obscurity ,16.836,1895,8.4,en,Drama,https://image.tmdb.org/t/p/original/zt8aQ6ksqK6p1AopC5zVTDS9pKT.jpg,8,0.09193507
8/26/1950 0:00,Rashomon,brimming action incisively examining nature truth rashomon finest film investigate philosophy justice ingenious camera flashbacks kurosawa reveals complexities human nature people recount versions story murder rape wife ,13.393,1576,8.2,ja,Crime Drama Mystery,https://image.tmdb.org/t/p/original/cEg6qpVbKA8cZQE2SDsCjSVqbze.jpg,21,0.220664817
10/6/1950 0:00,All About Eve,moment glimpses idol stage door harrington determined take reins power great actress margo channing maneuvers margo broadway role becomes sensation causes turmoil lives margo director boyfriend playwright wife cynical drama critic sees admiring audacity perfect pattern deceit ,20.06,1166,8.2,en,Drama,https://image.tmdb.org/t/p/original/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,8,0.09193507
12/4/1950 0:00,Harvey,story elwood dowd makes friends spirit taking form human sized rabbit named harvey sees privileged others occasion sister tries commit mental institution comedy errors ensues elwood harvey become catalysts family mending wounds romance blossoming unexpected places ,13.73,451,7.7,en,Comedy Fantasy,https://image.tmdb.org/t/p/original/dgd82hYmpiXDM1G867HqNaWe8wj.jpg,8,0.176059137
12/25/1950 0:00,Born Yesterday,uncouth loud mouth junkyard tycoon harry brock descends washington congressman bringing mistress showgirl billie dawn ,13.765,117,7.2,en,Comedy Romance Drama,https://image.tmdb.org/t/p/original/hPiQUhnkgp2O9bQz9KhSyOjLvGl.jpg,8,0.292069886
2/5/1951 0:00,El Siete Machos,rosario niece rancher returns ranch years absence takes margarito worker ranch smitten rosario rescued runaway horse seven outlaw robin hood steals rich gives poor happens twin brother margarito unbeknownst confusion margarito seven generates great comical situations film ,20.058,65,8,es,Comedy Western,https://image.tmdb.org/t/p/original/stghzuBSuhiBbvAIxrm8D0G8m1z.jpg,9,0.188961891
6/27/1951 0:00,Strangers on a Train,deranged socialite accosts tennis star theory strangers trade murders disguise motives avoid suspicion ,14.893,1204,7.7,en,Crime Thriller Mystery,https://image.tmdb.org/t/p/original/ihC083U7ef56Ui4x0P0dobojrZ1.jpg,8,0.210208462
6/28/1951 0:00,The Lavender Hill Mob,meek bank clerk oversees shipments bullion joins eccentric neighbor steal gold bars smuggle country ,13.913,168,7.2,en,Comedy Crime,https://image.tmdb.org/t/p/original/k0MfdrAshO2247Z9xu1FyulK5i9.jpg,8,0.175426752
7/28/1951 0:00,Alice in Wonderland,golden afternoon young alice follows white rabbit disappears nearby rabbit hole quickly tumbles burrow enters merry topsy turvy world wonderland memorable songs whimsical escapades highlight alice journey culminates madcap encounter queen hearts army playing cards ,78.653,4852,7.2,en,Animation Family Fantasy Adventure,https://image.tmdb.org/t/p/original/g5fJsru55y2NdDfool0kDSOd3AE.jpg,8,0.3528458
9/18/1951 0:00,A Streetcar Named Desire,disturbed blanche dubois moves sister orleans tormented brutish brother reality crumbles ,22.431,1025,7.7,en,Drama,https://image.tmdb.org/t/p/original/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg,8,0.09193507
9/28/1951 0:00,The Day the Earth Stood Still,alien robot land earth world tell mankind peaceful face destruction ,16.241,792,7.5,en,Drama Science Fiction,https://image.tmdb.org/t/p/original/x2DquTpLTq54aPFDnqlwY7apCC3.jpg,8,0.241110608
11/8/1951 0:00,Quo Vadis,drop rome crisis general marcus vinicius returns city battle fields falls love christian woman lygia caught grip insanity nero atrocities become extreme burns rome laying blame christians vinicius races lygia wrath nero empire rome collapses ,24.007,284,7.1,en,Drama History Romance,https://image.tmdb.org/t/p/original/205q2KznSETw5MeUHupvusQGXDC.jpg,8,0.279163543
2/16/1952 0:00,The Greatest Show on Earth,ensure full profitable season circus manager brad braden engages great sebastian moves girlfriend holly center trapeze spot holly sebastian begin dangerous upmanship duel ring pursues ground ,14.03,168,6.4,en,Drama Family Romance,https://image.tmdb.org/t/p/original/cKI0yGPRh1IlvRKKJRoMZruior8.jpg,8,0.292499247
4/9/1952 0:00,Singin' in the Rain,hollywood silent film production company cast make difficult transition sound ,23.116,2354,8.2,en,Comedy Music Romance,https://image.tmdb.org/t/p/original/zjrpWniKbzu0zFR5sUI1Ptdfl9y.jpg,8,0.291372801
6/9/1952 0:00,High Noon,kane sheriff town mexico learns notorious outlaw jail freed arriving noon train knowing outlaw gang coming kill kane determined stand ground attempts gather posse local townspeople ,13.494,1064,7.7,en,Western Thriller,https://image.tmdb.org/t/p/original/qETSMQ4IXBSAS409Z9OL0ppXWTW.jpg,8,0.176124553
7/31/1952 0:00,Ivanhoe,walter scott classic story chivalrous ivanhoe joins robin locksley fight prince john return king richard lionheart ,14.562,126,6.9,en,Adventure Romance,https://image.tmdb.org/t/p/original/ojCR2DZsSvRtyvWSvA55Nki5DUs.jpg,8,0.200432979
8/27/1952 0:00,The Crimson Pirate,burt lancaster plays pirate taste intrigue acrobatics involves goings revolution caribbean late light hearted adventure involving prison breaks oddball scientist sailing ships naval fights tons swordplay ,14.977,91,6.9,en,Action Adventure Comedy Drama,https://image.tmdb.org/t/p/original/lOSqs9ntb2wB7gveCx2l7cqC1nG.jpg,8,0.328484387
9/3/1952 0:00,Monkey Business,research chemist barnaby fulton works fountain youth pill chemical company labs chimps gets loose laboratory mixes chemicals pours water cooler trying samples washed water cooler fulton begins twenty year believes potion working wife boss behaving children ,13.426,176,6.7,en,Comedy Romance,https://image.tmdb.org/t/p/original/eS413WzslMUw1eeoXOZhoczfwlV.jpg,8,0.200134815
10/9/1952 0:00,Ikiru,kanji watanabe middle aged worked monotonous bureaucratic position decades learning cancer starts look meaning life ,14.186,760,8.4,ja,Drama,https://image.tmdb.org/t/p/original/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg,21,0.09193507
2/5/1953 0:00,Peter Pan,leaving safety nursery wendy michael john follow peter magical world childhood lasts forever neverland kids face captain hook foil attempts peter good ,73.532,4424,7.2,en,Animation Family Adventure Fantasy,https://image.tmdb.org/t/p/original/fJJOs1iyrhKfZceANxoPxPwNGF1.jpg,8,0.3528458
3/26/1953 0:00,Ugetsu,century japan peasants genjuro tobei sell earthenware pots group soldiers nearby village defiance local sage warning seeking profit warfare genjuro pursuit riches mysterious lady wakasa tobei desire become samurai risk destroying wives miyagi ohama ,16.123,392,8.1,ja,Fantasy Drama Mystery,https://image.tmdb.org/t/p/original/7Kk1ZsrAul2Lg7Pe45XOcUf2ARQ.jpg,21,0.221297202
4/11/1953 0:00,Titanic,unhappily married julia sturges decides america children titanic husband richard arranges passage luxury liner custody children fades insignificance ship hits iceberg ,14.41,82,6.4,en,Drama Romance,https://image.tmdb.org/t/p/original/n2hykMnmw1APSBYpJ2CV6dtD47.jpg,8,0.197753833
7/14/1953 0:00,Gentlemen Prefer Blondes,lorelei beautiful showgirl engaged married wealthy esmond disapproval rich father esmond thinks lorelei money lorelei goes cruise accompanied friend dorothy shaw esmond hires ernie malone private detective follow report questionable behavior disqualify marriage ,15.606,651,7.3,en,Music Comedy Romance,https://image.tmdb.org/t/p/original/fDozhst5HVJJcd3BM8ZOsKniO7Q.jpg,8,0.291372801
8/13/1953 0:00,The War of the Worlds,residents town excited flaming meteor lands hills discover transport devices mars bringing army invaders invincible made weapon atomic bomb ,20.804,456,6.9,en,Science Fiction Action,https://image.tmdb.org/t/p/original/cpfPXIDKMWJEJSU2ji9PqVQm0w2.jpg,8,0.196794586
8/26/1953 0:00,Roman Holiday,overwhelmed suffocating schedule touring european princess takes night rome sedative took doctor kicks falls asleep park bench found reporter bradley takes apartment safety work morning finds regal identity bets editor exclusive interview romance gets ,23.21,1533,7.9,en,Romance Comedy Drama,https://image.tmdb.org/t/p/original/7W3afdX2eDuRGIBm1YJgGcLJx8q.jpg,8,0.292069886
8/28/1953 0:00,From Here to Eternity,hawaii private cruelly punished boxing unit team captain wife command falling love ,14.829,470,7.3,en,War Romance Drama,https://image.tmdb.org/t/p/original/mJFzGDs8OMyXotbunp800D9SID0.jpg,8,0.279496917
9/16/1953 0:00,The Robe,marcellus tribune time christ charge group assigned crucify jesus drunk wins jesus homespun robe crucifixion tormented nightmares delusions event hoping find live believing jesus returns palestine learn killed ,18.618,171,6.8,en,Drama History,https://image.tmdb.org/t/p/original/1XEsfR358GwItQlvyk2AP7IHVtJ.jpg,8,0.173344781
10/29/1953 0:00,How to Marry a Millionaire,women find eligible millionaires marry find love process ,14.949,382,6.9,en,Comedy Romance,https://image.tmdb.org/t/p/original/dFwefYyEOOZaWVn15xGY6CbYYJ2.jpg,8,0.200134815
11/3/1953 0:00,Tokyo Story,elderly shukishi wife tomi take journey seaside village visit adult children tokyo elder koichi doctor daughter shige hairdresser time spend aged parents falls noriko widow younger killed keep laws company ,17.013,729,8.3,ja,Drama,https://image.tmdb.org/t/p/original/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,21,0.09193507
2/12/1954 0:00,The Far Country,jeff webster sees start klondike gold rush golden opportunity make fortune beef betide standing drives cattle herd wyoming seattle ship skagway delay caused larcenous town boss gannon mountains dawson partner tatum gold business lovely women fall misanthropic jeff believes turning growing lawlessness finally strikes ,14.029,104,6.9,en,Western,https://image.tmdb.org/t/p/original/clia72SGMEDdkNqlrDneigfJrlQ.jpg,8,0.094645838
3/5/1954 0:00,Creature from the Black Lagoon,scientists exploring amazon river stumble œmissing linkâ connecting humans fish plan capture study creature plans sights lead scientist beautiful fiancã ,14.957,531,6.9,en,Adventure Horror Science Fiction,https://image.tmdb.org/t/p/original/8RxuZ1J8ZHj37AUm9yFV9FaAcYv.jpg,8,0.291408802
4/26/1954 0:00,Seven Samurai,samurai answers village request protection falls times town protection bandits samurai gathers others help teach people defend villagers provide soldiers food ,26.328,2580,8.5,ja,Action Drama,https://image.tmdb.org/t/p/original/tGLc7BE56VkIfDJVRoT9GLMBUr9.jpg,21,0.139554118
5/26/1954 0:00,Johnny Guitar,outskirts town nosed vienna owns saloon frequented undesirables region including dancin gang patron vienna establishment johnny guitar former gunslinger lover heist pulled town results death emma vienna rival rallies townsfolk take revenge vienna saloon proof wrongdoing ,14.701,281,7.5,en,Drama Western Romance,https://image.tmdb.org/t/p/original/slMEKsaly6DlkjQKbrdRIUG92iC.jpg,8,0.29239967
5/29/1954 0:00,Dial M for Murder,tennis carries plot wife murdered discovering affair assumes leave anyway things wrong improvises planâ frame murder instead ,15.495,1952,8,en,Crime Thriller,https://image.tmdb.org/t/p/original/4KKiFDvtEusJzqzlwHp7iMceXKS.jpg,8,0.162589414
6/22/1954 0:00,On the Waterfront,terry malloy dreams prize fighter tending pigeons running errands docks johnny friendly corrupt boss dockers union terry witnesses murder johnny thugs meets dead sister feels responsible death introduces father barry tries force provide information courts smash dock racketeers ,13.973,1155,8,en,Crime Drama,https://image.tmdb.org/t/p/original/v1RtJ1qR4v9nrnfoBVBl6hjTW9.jpg,8,0.173045769
